"liga","fecha","mercado","casa","local","visitante","seleccion","cuota","timestamp"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Betsson","Real Madrid","Mallorca","Draw","6,4","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Nordic Bet","Real Madrid","Mallorca","Mallorca","14,5","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Nordic Bet","Real Madrid","Mallorca","Real Madrid","1,21","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Nordic Bet","Real Madrid","Mallorca","Draw","6,4","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Unibet (NL)","Real Madrid","Mallorca","Mallorca","13,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Unibet (NL)","Real Madrid","Mallorca","Real Madrid","1,23","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Unibet (NL)","Real Madrid","Mallorca","Draw","7,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Unibet (IT)","Real Madrid","Mallorca","Mallorca","12,5","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Unibet (IT)","Real Madrid","Mallorca","Real Madrid","1,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Unibet (IT)","Real Madrid","Mallorca","Draw","6,75","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Betfair","Real Madrid","Mallorca","Mallorca","15,5","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Betfair","Real Madrid","Mallorca","Real Madrid","1,24","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Betfair","Real Madrid","Mallorca","Draw","7,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Unibet (FR)","Real Madrid","Mallorca","Mallorca","12,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Unibet (FR)","Real Madrid","Mallorca","Real Madrid","1,21","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Unibet (FR)","Real Madrid","Mallorca","Draw","6,15","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Everygame","Real Madrid","Mallorca","Mallorca","11,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Everygame","Real Madrid","Mallorca","Real Madrid","1,22","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Everygame","Real Madrid","Mallorca","Draw","6,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Matchbook","Real Madrid","Mallorca","Mallorca","15,5","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Matchbook","Real Madrid","Mallorca","Real Madrid","1,24","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Matchbook","Real Madrid","Mallorca","Draw","7,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","BetOnline.ag","Real Madrid","Mallorca","Mallorca","11,5","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","BetOnline.ag","Real Madrid","Mallorca","Real Madrid","1,24","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","BetOnline.ag","Real Madrid","Mallorca","Draw","6,3","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Coolbet","Real Madrid","Mallorca","Mallorca","13,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Coolbet","Real Madrid","Mallorca","Real Madrid","1,24","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-30T19:30:00Z","h2h","Coolbet","Real Madrid","Mallorca","Draw","6,8","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Parions Sport (FR)","Celta Vigo","Villarreal","Celta Vigo","2,5","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Parions Sport (FR)","Celta Vigo","Villarreal","Villarreal","2,35","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Parions Sport (FR)","Celta Vigo","Villarreal","Draw","3,45","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Winamax (FR)","Celta Vigo","Villarreal","Celta Vigo","2,85","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Winamax (FR)","Celta Vigo","Villarreal","Villarreal","2,4","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Winamax (FR)","Celta Vigo","Villarreal","Draw","3,7","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Winamax (DE)","Celta Vigo","Villarreal","Celta Vigo","2,75","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Winamax (DE)","Celta Vigo","Villarreal","Villarreal","2,35","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Winamax (DE)","Celta Vigo","Villarreal","Draw","3,6","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","1xBet","Celta Vigo","Villarreal","Celta Vigo","2,92","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","1xBet","Celta Vigo","Villarreal","Villarreal","2,46","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","1xBet","Celta Vigo","Villarreal","Draw","3,75","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Tipico","Celta Vigo","Villarreal","Celta Vigo","2,8","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Tipico","Celta Vigo","Villarreal","Villarreal","2,35","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Tipico","Celta Vigo","Villarreal","Draw","3,6","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","William Hill","Celta Vigo","Villarreal","Celta Vigo","2,8","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","William Hill","Celta Vigo","Villarreal","Villarreal","2,38","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","William Hill","Celta Vigo","Villarreal","Draw","3,4","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Marathon Bet","Celta Vigo","Villarreal","Celta Vigo","2,85","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Marathon Bet","Celta Vigo","Villarreal","Villarreal","2,4","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Marathon Bet","Celta Vigo","Villarreal","Draw","3,66","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Pinnacle","Celta Vigo","Villarreal","Celta Vigo","2,84","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Pinnacle","Celta Vigo","Villarreal","Villarreal","2,42","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Pinnacle","Celta Vigo","Villarreal","Draw","3,71","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Betsson","Celta Vigo","Villarreal","Celta Vigo","2,82","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Betsson","Celta Vigo","Villarreal","Villarreal","2,38","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Betsson","Celta Vigo","Villarreal","Draw","3,7","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Nordic Bet","Celta Vigo","Villarreal","Celta Vigo","2,82","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Nordic Bet","Celta Vigo","Villarreal","Villarreal","2,38","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Nordic Bet","Celta Vigo","Villarreal","Draw","3,7","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Unibet (NL)","Celta Vigo","Villarreal","Celta Vigo","2,85","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Unibet (NL)","Celta Vigo","Villarreal","Villarreal","2,45","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Unibet (NL)","Celta Vigo","Villarreal","Draw","3,7","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Unibet (IT)","Celta Vigo","Villarreal","Celta Vigo","2,75","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Unibet (IT)","Celta Vigo","Villarreal","Villarreal","2,38","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Unibet (IT)","Celta Vigo","Villarreal","Draw","3,6","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Betfair","Celta Vigo","Villarreal","Celta Vigo","2,94","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Betfair","Celta Vigo","Villarreal","Villarreal","2,44","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Betfair","Celta Vigo","Villarreal","Draw","3,7","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Unibet (FR)","Celta Vigo","Villarreal","Celta Vigo","2,72","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Unibet (FR)","Celta Vigo","Villarreal","Villarreal","2,4","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Unibet (FR)","Celta Vigo","Villarreal","Draw","3,52","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Everygame","Celta Vigo","Villarreal","Celta Vigo","2,75","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Everygame","Celta Vigo","Villarreal","Villarreal","2,35","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Everygame","Celta Vigo","Villarreal","Draw","3,6","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Matchbook","Celta Vigo","Villarreal","Celta Vigo","2,94","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Matchbook","Celta Vigo","Villarreal","Villarreal","2,44","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Matchbook","Celta Vigo","Villarreal","Draw","3,7","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Coolbet","Celta Vigo","Villarreal","Celta Vigo","2,75","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Coolbet","Celta Vigo","Villarreal","Villarreal","2,55","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T15:00:00Z","h2h","Coolbet","Celta Vigo","Villarreal","Draw","3,65","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Parions Sport (FR)","Real Betis","Athletic Bilbao","Athletic Bilbao","2,6","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Parions Sport (FR)","Real Betis","Athletic Bilbao","Real Betis","2,5","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Parions Sport (FR)","Real Betis","Athletic Bilbao","Draw","3,05","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Winamax (FR)","Real Betis","Athletic Bilbao","Athletic Bilbao","2,75","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Winamax (FR)","Real Betis","Athletic Bilbao","Real Betis","2,8","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Winamax (FR)","Real Betis","Athletic Bilbao","Draw","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","1xBet","Real Betis","Athletic Bilbao","Athletic Bilbao","2,79","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","1xBet","Real Betis","Athletic Bilbao","Real Betis","2,85","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","1xBet","Real Betis","Athletic Bilbao","Draw","3,27","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Tipico","Real Betis","Athletic Bilbao","Athletic Bilbao","2,65","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Tipico","Real Betis","Athletic Bilbao","Real Betis","2,85","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Tipico","Real Betis","Athletic Bilbao","Draw","3,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","William Hill","Real Betis","Athletic Bilbao","Athletic Bilbao","2,62","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","William Hill","Real Betis","Athletic Bilbao","Real Betis","2,7","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","William Hill","Real Betis","Athletic Bilbao","Draw","3,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Marathon Bet","Real Betis","Athletic Bilbao","Athletic Bilbao","2,72","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Marathon Bet","Real Betis","Athletic Bilbao","Real Betis","2,78","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Marathon Bet","Real Betis","Athletic Bilbao","Draw","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Pinnacle","Real Betis","Athletic Bilbao","Athletic Bilbao","2,75","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Pinnacle","Real Betis","Athletic Bilbao","Real Betis","2,88","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Pinnacle","Real Betis","Athletic Bilbao","Draw","3,11","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Betsson","Real Betis","Athletic Bilbao","Athletic Bilbao","2,72","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Betsson","Real Betis","Athletic Bilbao","Real Betis","2,82","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Betsson","Real Betis","Athletic Bilbao","Draw","3,05","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Nordic Bet","Real Betis","Athletic Bilbao","Athletic Bilbao","2,72","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Nordic Bet","Real Betis","Athletic Bilbao","Real Betis","2,82","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Nordic Bet","Real Betis","Athletic Bilbao","Draw","3,05","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Unibet (NL)","Real Betis","Athletic Bilbao","Athletic Bilbao","2,8","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Unibet (NL)","Real Betis","Athletic Bilbao","Real Betis","2,75","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Unibet (NL)","Real Betis","Athletic Bilbao","Draw","3,25","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Unibet (IT)","Real Betis","Athletic Bilbao","Athletic Bilbao","2,75","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Unibet (IT)","Real Betis","Athletic Bilbao","Real Betis","2,65","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Unibet (IT)","Real Betis","Athletic Bilbao","Draw","3,15","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Betfair","Real Betis","Athletic Bilbao","Athletic Bilbao","2,72","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Betfair","Real Betis","Athletic Bilbao","Real Betis","2,88","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Betfair","Real Betis","Athletic Bilbao","Draw","3,15","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Unibet (FR)","Real Betis","Athletic Bilbao","Athletic Bilbao","2,65","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Unibet (FR)","Real Betis","Athletic Bilbao","Real Betis","2,7","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Unibet (FR)","Real Betis","Athletic Bilbao","Draw","3,08","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Everygame","Real Betis","Athletic Bilbao","Athletic Bilbao","2,65","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Everygame","Real Betis","Athletic Bilbao","Real Betis","2,8","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Everygame","Real Betis","Athletic Bilbao","Draw","3,0","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Matchbook","Real Betis","Athletic Bilbao","Athletic Bilbao","2,76","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Matchbook","Real Betis","Athletic Bilbao","Real Betis","2,88","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Matchbook","Real Betis","Athletic Bilbao","Draw","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Coolbet","Real Betis","Athletic Bilbao","Athletic Bilbao","2,9","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Coolbet","Real Betis","Athletic Bilbao","Real Betis","2,72","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:00:00Z","h2h","Coolbet","Real Betis","Athletic Bilbao","Draw","3,15","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Parions Sport (FR)","Espanyol","CA Osasuna","CA Osasuna","3,05","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Parions Sport (FR)","Espanyol","CA Osasuna","Espanyol","2,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Parions Sport (FR)","Espanyol","CA Osasuna","Draw","3,1","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Winamax (FR)","Espanyol","CA Osasuna","CA Osasuna","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Winamax (FR)","Espanyol","CA Osasuna","Espanyol","2,4","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Winamax (FR)","Espanyol","CA Osasuna","Draw","3,25","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Winamax (DE)","Espanyol","CA Osasuna","CA Osasuna","3,15","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Winamax (DE)","Espanyol","CA Osasuna","Espanyol","2,35","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Winamax (DE)","Espanyol","CA Osasuna","Draw","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","1xBet","Espanyol","CA Osasuna","CA Osasuna","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","1xBet","Espanyol","CA Osasuna","Espanyol","2,44","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","1xBet","Espanyol","CA Osasuna","Draw","3,42","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Tipico","Espanyol","CA Osasuna","CA Osasuna","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Tipico","Espanyol","CA Osasuna","Espanyol","2,3","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Tipico","Espanyol","CA Osasuna","Draw","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","William Hill","Espanyol","CA Osasuna","CA Osasuna","3,1","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","William Hill","Espanyol","CA Osasuna","Espanyol","2,3","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","William Hill","Espanyol","CA Osasuna","Draw","3,1","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Marathon Bet","Espanyol","CA Osasuna","CA Osasuna","3,12","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Marathon Bet","Espanyol","CA Osasuna","Espanyol","2,38","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Marathon Bet","Espanyol","CA Osasuna","Draw","3,34","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Pinnacle","Espanyol","CA Osasuna","CA Osasuna","3,25","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Pinnacle","Espanyol","CA Osasuna","Espanyol","2,39","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Pinnacle","Espanyol","CA Osasuna","Draw","3,26","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Betsson","Espanyol","CA Osasuna","CA Osasuna","3,05","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Betsson","Espanyol","CA Osasuna","Espanyol","2,38","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Betsson","Espanyol","CA Osasuna","Draw","3,25","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Nordic Bet","Espanyol","CA Osasuna","CA Osasuna","3,05","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Nordic Bet","Espanyol","CA Osasuna","Espanyol","2,38","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Nordic Bet","Espanyol","CA Osasuna","Draw","3,25","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Unibet (NL)","Espanyol","CA Osasuna","CA Osasuna","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Unibet (NL)","Espanyol","CA Osasuna","Espanyol","2,4","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Unibet (NL)","Espanyol","CA Osasuna","Draw","3,3","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Unibet (IT)","Espanyol","CA Osasuna","CA Osasuna","3,1","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Unibet (IT)","Espanyol","CA Osasuna","Espanyol","2,33","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Unibet (IT)","Espanyol","CA Osasuna","Draw","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Betfair","Espanyol","CA Osasuna","CA Osasuna","3,25","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Betfair","Espanyol","CA Osasuna","Espanyol","2,42","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Betfair","Espanyol","CA Osasuna","Draw","3,25","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Everygame","Espanyol","CA Osasuna","CA Osasuna","3,15","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Everygame","Espanyol","CA Osasuna","Espanyol","2,3","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Everygame","Espanyol","CA Osasuna","Draw","3,15","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Unibet (FR)","Espanyol","CA Osasuna","CA Osasuna","3,1","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Unibet (FR)","Espanyol","CA Osasuna","Espanyol","2,33","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Unibet (FR)","Espanyol","CA Osasuna","Draw","3,15","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Matchbook","Espanyol","CA Osasuna","CA Osasuna","3,3","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Matchbook","Espanyol","CA Osasuna","Espanyol","2,44","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Matchbook","Espanyol","CA Osasuna","Draw","3,25","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","BetOnline.ag","Espanyol","CA Osasuna","CA Osasuna","3,12","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","BetOnline.ag","Espanyol","CA Osasuna","Espanyol","2,4","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","BetOnline.ag","Espanyol","CA Osasuna","Draw","3,2","2025-08-25T22:00:23.765051"
"La Liga - Spain","2025-08-31T17:30:00Z","h2h","Coolbet","Espanyol","CA Osasuna","CA Osasuna","3,3","2025-08-25T22:00:23.765051"
